"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","sens","CHR","MAPINFO","UCSC_RefGene_Name","UCSC_RefGene_Group","Relation_to_UCSC_CpG_Island"
"147","cg07044708",0.37867353409796,0.130601180617035,4.79351264642933,0.000138498130615888,0.0515956971056776,0.624230211260222,"hypermethylated","15",75471034,"","","Island"
"148","cg07045330",-0.332081911349996,0.335738338819311,-2.39235659528935,0.0276399466236133,0.633580983327604,-4.54949296787997,"hypomethylated","3",62364315,"","","Island"
"149","cg07048516",0.35622866755065,0.364218170092344,3.0410660807355,0.00691943660362739,0.379197390953095,-3.23870104663338,"hypermethylated","22",24105087,"C22orf15","TSS200",""
"150","cg07061500",0.466385799981513,0.274275200630191,3.62354495752844,0.00189506599415725,0.207322428475972,-1.97775140795371,"hypermethylated","6",159290520,"","","N_Shore"
"151","cg07061728",-0.330957169708309,0.38942405656447,-2.30211557231434,0.0332471146275451,0.654561023919989,-4.71992271083807,"hypomethylated","17",1880941,"RTN4RL1","Body","Island"
"152","cg07065220",0.339006499176879,0.302837023238662,2.67968784495744,0.015130173775313,0.528168768087206,-3.98545712820245,"hypermethylated","3",193987540,"","","Island"
"153","cg07068761",0.312242185979765,0.498128055712883,2.52245632384194,0.0210936110090068,0.590631593181424,-4.29789640152975,"hypermethylated","14",77505182,"","",""
"154","cg07070728",0.338216867742119,0.173107660143952,3.59981869175318,0.00199862548676323,0.211005383600607,-2.03002176607834,"hypermethylated","3",141399954,"","",""
"155","cg07075026",-0.503962647349562,0.455514050467539,-3.04297368501375,0.00689053426054845,0.378880875959138,-3.2346701678191,"hypomethylated","17",47091521,"IGF2BP1;IGF2BP1","Body;Body","Island"
"156","cg07076836",0.42241661623445,0.371924223251274,3.43743611752512,0.00287455026730156,0.253195654312248,-2.38611188158466,"hypermethylated","15",65175729,"","",""
"157","cg07091678",-0.339323808678998,0.721566786585555,-2.34717797089194,0.030326834993972,0.646042598979107,-4.63525532749428,"hypomethylated","10",99734120,"CRTAC1","Body",""
"158","cg07100542",0.307520020339209,0.343952180703272,2.70986199987981,0.0141865016540974,0.516851221674922,-3.92454168803935,"hypermethylated","1",17402079,"PADI2","Body",""
"159","cg07103201",0.448434716605826,0.208373185261471,6.29426965799568,5.69168693507023e-06,0.0133377537376129,3.84508471313897,"hypermethylated","17",20171047,"CYTSB;CYTSB","Body;Body",""
"160","cg07106169",0.345720041138042,0.271867264835963,3.48131947731379,0.00260600683479743,0.24159680545516,-2.2901877397001,"hypermethylated","2",95740362,"","","N_Shelf"
"161","cg07113006",0.420367654083873,0.388019531610513,2.41444366454603,0.0264087834749627,0.627589342526596,-4.50725492303129,"hypermethylated","1",45097282,"RNF220","Body","Island"
"162","cg07113653",0.306174009015327,0.0862189152010558,6.03950284886326,9.60038478746282e-06,0.0144006731850421,3.31581005771551,"hypermethylated","6",13428657,"GFOD1","Body",""
"163","cg07126115",0.321214960217896,0.275986150435315,2.38303631222462,0.028175379402292,0.636870841883356,-4.56725598473064,"hypermethylated","12",133028089,"","",""
"164","cg07135032",-0.300845523886831,0.536652487445967,-2.18683530104911,0.0419419157745442,0.667529518245412,-4.93233564470075,"hypomethylated","1",165322099,"LMX1A","Body","Island"
"165","cg07136133",0.378284644940916,0.349429365628265,3.23733122451498,0.00448761896148475,0.312696910701804,-2.8200093917362,"hypermethylated","11",36422377,"PRR5L;PRR5L;PRR5L;PRR5L","5'UTR;5'UTR;TSS200;Body",""
"166","cg07136635",0.423860886122453,0.264178399834224,3.87919104466245,0.00106723015173311,0.159606769681076,-1.41163685895778,"hypermethylated","5",52096641,"ITGA1;PELO","Body;Body","S_Shore"
"167","cg07139440",0.303877420975967,0.166730433260586,2.83886249770911,0.0107501231475622,0.461709157815946,-3.66096843878653,"hypermethylated","1",151030981,"CDC42SE1;CDC42SE1;MLLT11","5'UTR;5'UTR;TSS1500","N_Shore"
"168","cg07141605",0.571405610425011,0.294889912600476,3.60095883699325,0.00199352297525251,0.211005383600607,-2.02751122683949,"hypermethylated","12",133005406,"","",""
"169","cg07152216",-0.303872658963312,0.511135199023972,-2.22620372471327,0.0387615455225857,0.667529518245412,-4.8604934323602,"hypomethylated","3",147141219,"","","N_Shore"
"170","cg07153665",0.308536433913034,0.223986679779661,2.78864101801783,0.0119805115756319,0.483994696573708,-3.7641664031068,"hypermethylated","16",66613206,"CMTM2","TSS200","Island"
"171","cg07156249",0.356312121359836,0.404768080318569,2.25220076872025,0.0367845803065351,0.664060282801026,-4.81265100010044,"hypermethylated","6",32822911,"PSMB9;PSMB9;TAP1","Body;Body;TSS1500","S_Shore"
"172","cg07157107",0.401607933949215,0.174269655297871,3.80646527177539,0.00125673285176899,0.172613547329222,-1.57314530710379,"hypermethylated","8",42623730,"CHRNA6","TSS200",""
"173","cg07160746",-0.307553317028611,0.385396568503293,-3.09836532542367,0.00610065340927701,0.358712936095357,-3.1172756351215,"hypomethylated","20",43726765,"KCNS1","Body","Island"
"174","cg07166896",0.353969905675953,0.135144188330415,4.32863786584007,0.000389256420930617,0.0939219810819206,-0.409741170988549,"hypermethylated","10",134498925,"INPP5A","Body",""
"175","cg07170253",0.329472612220331,0.381180174037568,2.5573160715316,0.0196053654773897,0.578391684213227,-4.22937948922622,"hypermethylated","12",48119903,"P11","TSS1500",""
"176","cg07172885",0.303256536347086,0.297688957003349,2.98334661601776,0.0078517999342169,0.401941563892983,-3.36027052572794,"hypermethylated","12",133757907,"ZNF268;ZNF268;ZNF268;ZNF268;ZNF268;ZNF268;ZNF268;ZNF268;ZNF268","TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200","N_Shore"
"177","cg07173635",-0.31108343586709,0.470711908020261,-2.34732920678854,0.0303174483442334,0.646042598979107,-4.63496968432264,"hypomethylated","9",971480,"","","Island"
"178","cg07173823",0.356824659899687,0.404001197927592,2.64728841534762,0.016209919913132,0.542442237365892,-4.05053513888391,"hypermethylated","1",45190519,"C1orf228","Body","Island"
"179","cg07186576",0.341148420404571,0.417773902472007,3.91419095652691,0.000986491771028662,0.15321045407118,-1.33380963254681,"hypermethylated","10",31072771,"","","N_Shore"
"180","cg07195577",0.377815085457732,0.128809190693599,6.36978202076996,4.88265517989336e-06,0.0127901082630365,4.00037343651253,"hypermethylated","17",27052828,"TLCD1;TLCD1","Body;Body","N_Shore"
"181","cg07196426",0.318249837932875,0.554717981698181,2.62557184482695,0.0169742504686789,0.552078065225735,-4.09395925795157,"hypermethylated","1",36042433,"TFAP2E","Body","Island"
"182","cg07197230",0.4394855791607,0.365865451700082,2.42121290021438,0.0260418436113517,0.627186847910388,-4.49426982025454,"hypermethylated","22",17956641,"CECR2","1stExon",""
"183","cg07199534",0.313695962206325,0.383309354970886,2.92391387510965,0.0089386708976912,0.425924260903614,-3.4846130658599,"hypermethylated","10",120863349,"FAM45B;FAM45A","TSS1500;TSS1500","N_Shore"
"184","cg07207099",0.415247339862033,0.176672882526662,3.87584843811123,0.0010752783831769,0.15969587401477,-1.41906645994456,"hypermethylated","3",49314736,"USP4;USP4;C3orf62","3'UTR;3'UTR;TSS1500","Island"
"185","cg07209071",0.419339509854391,0.218828510598933,2.80167765603548,0.0116487239578677,0.47802570228502,-3.73744760862368,"hypermethylated","1",3100259,"PRDM16;PRDM16","Body;Body","N_Shelf"
"186","cg07211044",0.367368670977486,0.614167270799944,2.1177495113825,0.0481059732126115,0.673610965779934,-5.05658141293765,"hypermethylated","8",60032983,"TOX","TSS1500","S_Shore"
"187","cg07212541",0.351401551741155,0.416275673347118,3.11364341915225,0.00589877684207566,0.351896616208159,-3.08478058636964,"hypermethylated","15",101442710,"ALDH1A3","Body",""
"188","cg07212702",0.360953308544364,0.547938724675706,2.2440688642286,0.0373927613422593,0.664646474001687,-4.82764999657786,"hypermethylated","6",157137791,"ARID1B;ARID1B;ARID1B","Body;Body;Body",""
"189","cg07212852",-0.333186167734694,0.470423837997362,-2.23419165495997,0.0381439279092285,0.667185778817354,-4.84582680158672,"hypomethylated","20",21684348,"","","Island"
"190","cg07216425",0.308552312920556,0.091585957311975,4.90280726082944,0.000108878748541159,0.0459915366012223,0.865826775488401,"hypermethylated","12",53297819,"KRT8","Body","Island"
"191","cg07223253",0.336262100014987,0.158063134345891,2.61573779449346,0.0173315157395086,0.554316565552671,-4.11357049236399,"hypermethylated","7",150147988,"GIMAP8;GIMAP8","5'UTR;1stExon",""
"192","cg07237926",0.338420808648674,0.500764536915808,3.02699568014626,0.00713628714662461,0.383949142138034,-3.26840723488931,"hypermethylated","11",117857630,"IL10RA;IL10RA","Body;Body","S_Shore"
"193","cg07237979",0.430770501746162,0.207490071955766,4.87401502875547,0.000115992238490859,0.0473057530492865,0.802255332518188,"hypermethylated","11",1874017,"LSP1","TSS200",""
"194","cg07240557",0.474003457456181,0.348743217984059,3.8288341877249,0.00119511899995441,0.167072735426059,-1.52350116726671,"hypermethylated","12",27396937,"STK38L","TSS200","N_Shore"
"195","cg07241084",0.502978661081208,0.269709508139809,3.66757133532356,0.00171681749679342,0.200252209437411,-1.88061810077029,"hypermethylated","7",47493388,"TNS3","5'UTR",""
"196","cg07263979",0.341605211126183,0.29052410659633,2.2885012256288,0.0341793891586707,0.658543789601002,-4.74532623808281,"hypermethylated","2",241585888,"","","N_Shore"
"197","cg07271561",0.305454334919109,0.235753508057128,3.23240405157155,0.00453690736814414,0.313613199137783,-2.83061139199473,"hypermethylated","3",50359363,"HYAL2;HYAL2","5'UTR;TSS1500","Island"
"198","cg07280097",0.441223115470875,0.418444554524618,2.88281314035862,0.00977387871394822,0.442794195400467,-3.57007737107166,"hypermethylated","3",128779601,"GP9","TSS200",""
"199","cg07281318",0.357619367241195,0.313239188207881,3.37514388704053,0.0033032212946644,0.271797310708149,-2.5218331258156,"hypermethylated","7",6575968,"GRID2IP","Body","Island"
"200","cg07285708",0.367238567701968,0.171383400118538,4.7572019867304,0.000150057786867527,0.0542381158744961,0.543804832640687,"hypermethylated","3",10291324,"TATDN2","Body","S_Shore"
"201","cg07306253",0.401154343562935,0.262904911988749,4.39377057429972,0.000336517297984536,0.0874834163171203,-0.264468401854107,"hypermethylated","15",41062224,"DNAJC17;C15orf62;C15orf62","Body;1stExon;5'UTR",""
"202","cg07311956",0.369588989928691,0.34097387031345,2.74013425854008,0.0132963821565412,0.504023542565623,-3.86313892214279,"hypermethylated","18",12911027,"","","Island"
"203","cg07313701",0.413865996379051,0.294669904753575,3.69655726536752,0.00160866502782069,0.193660804846013,-1.81657439770841,"hypermethylated","1",42447165,"","",""
"204","cg07313882",0.320159315910213,0.40664210672259,2.66516476524548,0.0156054196702778,0.534360577309711,-4.01467122955957,"hypermethylated","17",76121348,"TMC6;TMC6","Body;Body",""
"205","cg07328519",0.315266977187371,0.392447524849987,2.81932864285108,0.011213527971647,0.469994677859162,-3.70119332676438,"hypermethylated","19",4064300,"ZBTB7A","5'UTR","Island"
"206","cg07340025",0.464999341840542,0.20768406958024,6.37747538580145,4.80718323653277e-06,0.0127901082630365,4.01615313864379,"hypermethylated","5",14926200,"","",""
"207","cg07341290",0.341835806917205,0.574145487979661,2.18450604292956,0.0421373807546116,0.667529518245412,-4.93656292798456,"hypermethylated","16",55224133,"","",""
"208","cg07347092",0.328930111727455,0.104666084244678,4.83042643266107,0.000127673134924726,0.0488548416118465,0.705912154535568,"hypermethylated","12",124246927,"DNAH10","TSS200","Island"
"209","cg07348641",-0.340722166483753,0.825499035594105,-4.0324841610482,0.000756219084526947,0.134356976244302,-1.07039574491842,"hypomethylated","13",25746495,"FAM123A;FAM123A","TSS1500;TSS1500","S_Shore"
"210","cg07352859",0.455019705703213,0.334483275241868,4.46351663805039,0.000288010616995123,0.0798033949607542,-0.108997565227096,"hypermethylated","16",89050672,"","",""
"211","cg07357157",0.3904281373888,0.545130551850967,2.26405044951043,0.0359146647015327,0.66285086279573,-4.79074007329766,"hypermethylated","1",10690588,"PEX14","3'UTR",""
"212","cg07359545",0.335378212499354,0.183505352090119,2.82474926656965,0.0110830437143728,0.468564723844317,-3.69004175884247,"hypermethylated","22",19711327,"GP1BB;SEPT5","Body;3'UTR","Island"
"213","cg07390210",-0.340780919308938,0.407365915735599,-2.54787476601929,0.0199983365401016,0.583045768581493,-4.24798043879456,"hypomethylated","18",74961196,"GALR1","TSS1500","N_Shore"
"214","cg07392702",0.319476856540294,0.440237720167109,2.46064566352052,0.0239974708290464,0.611665830220037,-4.41826143825261,"hypermethylated","7",158595915,"ESYT2","Body","N_Shore"
"215","cg07403899",0.32584112715557,0.406183546769877,2.43922552853607,0.0250885395672066,0.619586092455059,-4.45962676597907,"hypermethylated","19",39283540,"","","Island"
"216","cg07405121",0.530836867351849,0.362490126246047,3.67021189655349,0.00170667278583641,0.199845920802691,-1.87478681678576,"hypermethylated","16",2083168,"SLC9A3R2;SLC9A3R2","Body;Body","N_Shelf"
"217","cg07411620",-0.349584430817964,0.652287518619302,-2.43042608428313,0.0255500851750278,0.623437476070288,-4.47656675489463,"hypomethylated","2",176948759,"EVX2","TSS200","N_Shore"
"218","cg07425885",-0.351860346412658,0.334333079553933,-2.33295383720366,0.031221849108918,0.647517702128676,-4.66207669464018,"hypomethylated","17",16586857,"","",""
"219","cg07428959",0.465478551303737,0.477001133466558,4.52341940191379,0.000252027718139771,0.0738249682011721,0.0244279640429657,"hypermethylated","4",129783057,"PHF17;PHF17","Body;Body",""
"220","cg07447769",0.330306969251089,0.604192655072447,2.20427703338257,0.0405044556473183,0.667529518245412,-4.90059811337328,"hypermethylated","13",24723265,"","",""
"221","cg07448742",0.312141881709823,0.609117165715332,2.54195035754118,0.0202487122630321,0.585870052968416,-4.25963589946003,"hypermethylated","6",30657984,"NRM","Body","S_Shelf"
"222","cg07450086",0.374894905194771,0.458116945233016,3.83445956687211,0.0011801047216811,0.166525765152292,-1.51101182916682,"hypermethylated","3",150320765,"SELT","TSS1500","N_Shore"
"223","cg07452706",0.332337893615135,0.451997815953836,2.50427129225171,0.0219116471783959,0.596699989617114,-4.33345989194612,"hypermethylated","14",105649097,"NUDT14","TSS1500","S_Shore"
"224","cg07459170",-0.39667238700477,0.480010982531911,-3.17622184785568,0.00513778249033556,0.331757430621104,-2.951188599025,"hypomethylated","5",140208077,"PCDHA6;PCDHA2;PCDHA1;PCDHA1;PCDHA6;PCDHA5;PCDHA3;PCDHA4;PCDHA6","1stExon;Body;Body;Body;1stExon;Body;Body;Body;1stExon","Island"
"225","cg07459594",0.312238734887947,0.409631872672589,2.28859392295927,0.0341729605009238,0.658543789601002,-4.74515355142237,"hypermethylated","22",31318240,"C22orf27","TSS200","Island"
"226","cg07466622",0.36456522521956,0.276285672703275,2.78849887978316,0.0119841785309548,0.483994696573708,-3.76445744410775,"hypermethylated","6",13014491,"PHACTR1","Body","N_Shore"
"227","cg07469105",-0.317216154478808,0.662065357621564,-2.56993829155908,0.0190913886915869,0.575265055475201,-4.20446118509767,"hypomethylated","X",101772034,"TMSB15A","TSS1500","S_Shore"
"228","cg07483811",0.319236943639951,0.25304901178837,4.12137530383246,0.000619381676106261,0.120816476979994,-0.872187659488705,"hypermethylated","18",2846237,"EMILIN2","TSS1500","N_Shore"
"229","cg07490070",0.309971316519679,0.13647718201499,3.33496846910514,0.00361248215958142,0.284002063112878,-2.60906974435365,"hypermethylated","2",97505464,"ANKRD23","Body","Island"
"230","cg07492924",0.491084156635907,0.392157221089199,3.30960563266246,0.00382220401576215,0.291520846966658,-2.66401482984844,"hypermethylated","16",433825,"LOC100134368","Body","S_Shore"
"231","cg07506795",0.388887256075761,0.580361362182192,2.41926698803827,0.026146834227928,0.627477718656476,-4.49800447951433,"hypermethylated","16",71523560,"ZNF19","TSS1500",""
"232","cg07509161",-0.351413488712459,0.814943915631209,-3.35114001747544,0.0034847133758534,0.280001146671224,-2.57398416393347,"hypomethylated","14",54552632,"","",""
"233","cg07510230",0.332482732884542,0.336971895096543,2.73883710710897,0.0133334030085265,0.504082730045768,-3.86577583324908,"hypermethylated","7",30361323,"ZNRF2","Body",""
"234","cg07519229",0.32827546020084,0.59105928580226,2.58979508859336,0.018308544652634,0.565547777273425,-4.16514528844048,"hypermethylated","22",41486835,"","","N_Shore"
"235","cg07522644",0.417983428189697,0.182541973439784,3.25875444249206,0.00427934599237923,0.306399130407101,-2.77386263612919,"hypermethylated","6",43142093,"SRF","Body","Island"
"236","cg07523553",0.301110426809583,0.0942637032734041,3.08434139407535,0.00629187200200642,0.363694447850853,-3.14706001011575,"hypermethylated","11",1770066,"HCCA2;LOC402778","Body;TSS1500","Island"
"237","cg07530063",0.36660685623009,0.108354842762902,3.87301431665577,0.001082149809483,0.16013926319461,-1.42536540254175,"hypermethylated","14",100613692,"DEGS2","Body","N_Shore"
"238","cg07536910",-0.384404882037936,0.416224315917266,-2.33174662932462,0.0312989281756643,0.647710726825276,-4.66434899875141,"hypomethylated","2",176948105,"EVX2","1stExon","Island"
"239","cg07548257",0.438352287852031,0.196280886062021,3.72040987643717,0.0015247705918805,0.188399599302032,-1.76382071436897,"hypermethylated","22",31686466,"PIK3IP1;PIK3IP1","Body;Body","N_Shore"
"240","cg07557707",-0.367697870417064,0.400945100014802,-2.24427804021635,0.0373770017611505,0.664616231408389,-4.82726456343796,"hypomethylated","19",58549711,"ZSCAN1","Body","Island"
